first,given,last,matrilineal,nick,person,source,suffix
Bill,,Meekin,,,10169,blau/blau-20171030,
Cotton,,Tierney,,,44,blau/blau-20171030,
Bailey,,Tipton,,,45,blau/blau-20171030,
Dick,,Tolbert,,,46,blau/blau-20171030,
Jack,,Wilson,,,47,blau/blau-20171030,
Joseph,,Untz,,,48,blau/blau-20171030,
Rich,,Davis,,,49,blau/blau-20171030,
,,Stewart,,Slim,50,blau/blau-20171030,
Sidney,,Ross,,,51,blau/blau-20171030,
Albert,,Jorda,,,53,blau/blau-20171030,
,,Schaefer,,,10198,blau/blau-20171030,
John,,Frierson,,,52,blau/blau-20171030,
,,Gonsoulin,,,10201,blau/blau-20171030,
William,,Towler,,,10202,blau/blau-20171030,
Arnold,,Townsend,,,54,blau/blau-20171030,
Irvin,,Trout,,,55,blau/blau-20171030,
Fred,,Troutman,,,56,blau/blau-20171030,
Jim,,Reynolds,,,10214,blau/blau-20171030,
Bunker,,Hill,,,10215,blau/blau-20171030,
,,Hayes,,,57,blau/blau-20171030,
,,Berry,,,58,blau/blau-20171030,
,,Daniels,,,10220,blau/blau-20171030,
Glenn,,Turner,,,10221,blau/blau-20171030,
Guy,,Tutwiler,,,59,blau/blau-20171030,
Otto,,Utt,,,60,blau/blau-20171030,
Pete,,Radwan,,,61,blau/blau-20171030,
Wilburn,,Van Sickel,,Bob,62,blau/blau-20171030,
Cliff,,Verner,,,63,blau/blau-20171030,
Sammy,,Vick,,,64,blau/blau-20171030,
,C. E.,Wolgamat,,,65,blau/blau-20171030,
Chester,,Gantz,,,10240,blau/blau-20171030,
Joe,,Smith,,,10241,blau/blau-20171030,
Thomas,,Carney,,,66,blau/blau-20171030,
,John,Collins,,,10244,blau/blau-20171030,
Jim,,Walsh,,,67,blau/blau-20171030,
,James,Walsh,,,68,blau/blau-20171030,
,Robert E.,Walsh,,,69,blau/blau-20171030,
Al,,Warde,,,10251,blau/blau-20171030,
Jack,,Carroll,,,70,blau/blau-20171030,
Bill,J. W.,Watson,,Mule,71,blau/blau-20171030,
Paul,,Johnson,,,72,blau/blau-20171030,
,,Cowell,,Slim,73,blau/blau-20171030,
Lee,,Webber,,,10267,blau/blau-20171030,
Chester,,Guppy,,,74,blau/blau-20171030,
Leon,,Watson,,,77,blau/blau-20171030,
Earl,,Wire,,,10272,blau/blau-20171030,
Ted,,Julian,,,10273,blau/blau-20171030,
Al,,Honeck,,,10274,blau/blau-20171030,
Carl,,Burrell,,,10275,blau/blau-20171030,
Eddie,,Radtke,,,10276,blau/blau-20171030,
Ernie,,Menne,,,10277,blau/blau-20171030,
D.,,MacMenamin,,,10278,blau/blau-20171030,
Fred,,Mitchell,,,10279,blau/blau-20171030,
Harry,,Brooks,,,10280,blau/blau-20171030,
Phede,,Lambke,,,10281,blau/blau-20171030,
Charles,,Gorman,,Scrapiron,75,blau/blau-20171030,
Charlie,,Dorman,,,76,blau/blau-20171030,
Ben,,Weaver,,Buck,78,blau/blau-20171030,
Carlton,,Carr,,,10291,blau/blau-20171030,
,,Weaver,,Tiny,10292,blau/blau-20171030,
,,Weaver,,Red,79,blau/blau-20171030,
,,Weaver,,Buck,80,blau/blau-20171030,
,Howard,Weimer,,Chuck,82,blau/blau-20171030,
Dick,,Harrell,,,81,blau/blau-20171030,
James,,Perkins,,,10304,blau/blau-20171030,
,,Merena,,,10305,blau/blau-20171030,
Albert,,Case,,,10306,blau/blau-20171030,
Earl,,Chesbro,,,83,blau/blau-20171030,
Bill,,Arndt,,,10309,blau/blau-20171030,
Edmund,,Flowers,,,10310,blau/blau-20171030,
Mike,,Joyce,,,10311,blau/blau-20171030,
Frank,,Garce,,,10312,blau/blau-20171030,
Frank,,Zwicher,,,10313,blau/blau-20171030,
Leslie,,Signor,,,84,blau/blau-20171030,
George,,Burdine,,,10316,blau/blau-20171030,
Erwin,,Johnson,,,10317,blau/blau-20171030,
Tom,,McPhaul,,,10318,blau/blau-20171030,
,,Walsh,,Dusty,10319,blau/blau-20171030,
Herb,,Welch,,,85,blau/blau-20171030,
Red,,Welch,,,86,blau/blau-20171030,
Ted,,Welch,,Red,87,blau/blau-20171030,
Ed,,Wente,,,88,blau/blau-20171030,
Walter,,Werner,,,10329,blau/blau-20171030,
G.,,Werner,,,89,blau/blau-20171030,
,G. H.,Flagg,,,10332,blau/blau-20171030,
Jess,,Norman,,,10333,blau/blau-20171030,
,,Westmoreland,,,90,blau/blau-20171030,
Eddie,,Weston,,,91,blau/blau-20171030,
Mike,,Whalen,,,92,blau/blau-20171030,
Roy,,White,,,93,blau/blau-20171030,
Colbert,,Hogan,,,10344,blau/blau-20171030,
John,,Kavanaugh,,,10345,blau/blau-20171030,
Peter,,Troyano,,,10346,blau/blau-20171030,
Frank,,White,,,94,blau/blau-20171030,
Frank,,White,,,95,blau/blau-20171030,
Carl,,Wiggins,,,96,blau/blau-20171030,
Larry,,Wilbanks,,,97,blau/blau-20171030,
Lomar,,Willets,,,98,blau/blau-20171030,
Albert,,Williams,,,99,blau/blau-20171030,
,,Williams,,Chief,10359,blau/blau-20171030,
Reese,,Williams,,Steamboat,100,blau/blau-20171030,
,,Williams,,Chief,101,blau/blau-20171030,
William,,Shupe,,,1,blau/blau-20171223,
Leon,L. T.,Williams,,Lefty,2,blau/blau-20171223,
Sid,,Hensick,,,3,blau/blau-20171223,
Grady,,Ford,,,4,blau/blau-20171223,
Bill,,Barnhart,,,5,blau/blau-20171223,
,P. B.,Williams,,,10011,blau/blau-20171223,
,Howard S.,Brown,,,10012,blau/blau-20171223,
Henry,,Huffman,,,10013,blau/blau-20171223,
Wickey,,McAvoy,,,6,blau/blau-20171223,
,Andrew C.,Moore,,,7,blau/blau-20171223,
Mandy,,Brooks,,,8,blau/blau-20171223,
,Thomas E.,Murphy,,,9,blau/blau-20171223,
William,,Bradshaw,,,10,blau/blau-20171223,
Benny,,Sauter,,,11,blau/blau-20171223,
Errol,Rebel E.,Williams,,Reb,12,blau/blau-20171223,
Ralph,,Williams,,,10034,blau/blau-20171223,
Jim,,Ballard,,,10035,blau/blau-20171223,
Cecil,,Counts,,,10036,blau/blau-20171223,
Robert,,Maxwell,,,10037,blau/blau-20171223,
Ralph,,Williams,,,13,blau/blau-20171223,
Henry,,Compton,,Beans,14,blau/blau-20171223,
Storey,,Williams,,,15,blau/blau-20171223,
Hugh,,Willingham,,,16,blau/blau-20171223,
Carl,,Davis,,,17,blau/blau-20171223,
Ted,,Willis,,,18,blau/blau-20171223,
Barney,,Cleveland,,,19,blau/blau-20171223,
Ted,,Willis,,,20,blau/blau-20171223,
,,Hoover,,Lefty,21,blau/blau-20171223,
Paul,John Paul,Jones,,,22,blau/blau-20171223,
Warren,,Markland,,,10076,blau/blau-20171223,
Frank,,Reader,,,10077,blau/blau-20171223,
Irwin,,Cardner,,,10078,blau/blau-20171223,
Bill,,Willis,,,10079,blau/blau-20171223,
Kid,,Willson,,Bugs,23,blau/blau-20171223,
Joe,Jess Joe,Woodard,,,24,blau/blau-20171223,
Pierce,,Works,,,10095,blau/blau-20171223,
Pat,,Wright,,,25,blau/blau-20171223,
Jarrell,,Wright,,Jack,26,blau/blau-20171223,
Jack,,Wright,,,10100,blau/blau-20171223,
Jack,,Wright,,,10101,blau/blau-20171223,
William,,Bean,,,10102,blau/blau-20171223,
Buster,,Jackson,,,10103,blau/blau-20171223,
Russell,,Cromer,,,10104,blau/blau-20171223,
,W. S.,Bell,,,10105,blau/blau-20171223,
Vic,,Wyss,,Red,10106,blau/blau-20171223,
Rush,,Yeargin,,,27,blau/blau-20171223,
George,,Young,,Pep,28,blau/blau-20171223,
,A. H.,Wenz,,Doggy,29,blau/blau-20171223,
Eddie,,Newhouse,,,10118,blau/blau-20171223,
Ray,,Lartz,,,10119,blau/blau-20171223,
,,McDonald,,Slim,10120,blau/blau-20171223,
,,Harris,,Lefty,10121,blau/blau-20171223,
Herb,,Sudbrook,,,10122,blau/blau-20171223,
Russell,,Young,,,30,blau/blau-20171223,
Johnny,,Zaeffel,,,31,blau/blau-20171223,
Clarence,,Zienke,,,10128,blau/blau-20171223,
Dick,,Smith,,,10129,blau/blau-20171223,
Roy,,Blausser,,,10130,blau/blau-20171223,
,F. J.,Streeter,,,10131,blau/blau-20171223,
Albert,,Burns,,,10132,blau/blau-20171223,
,A. J.,Patrick,,,10133,blau/blau-20171223,
,S. B.,Grandy,,,10134,blau/blau-20171223,
Tom,,Railing,,,10135,blau/blau-20171223,
,,Smith,,,10136,blau/blau-20171223,
Tommy,,Murray,,,32,blau/blau-20171223,
,,Speake,,,10139,blau/blau-20171223,
Matt,,Clark,,,10000,blau/blau-20180331,
Ellis,,Johnson,,,1,blau/blau-20180331,
Ralph,,Woldring,,,10003,blau/blau-20180331,
Bill,Wilbur Jr.,Good,,,2,blau/blau-20180331,
Bill,William S.,Malarkey,,,3,blau/blau-20180331,
Frank,,Whaley,,,10010,blau/blau-20180331,
,Charles E.,Jewell,,,10011,blau/blau-20180331,
Thomas,,Dillon,,,10012,blau/blau-20180331,
Wirt,,Spencer,,,10013,blau/blau-20180331,
Bobby,,Eager,,,10014,blau/blau-20180331,
Charles,,Humphrey,,,10015,blau/blau-20180331,
Billy,,Allen,,,10016,blau/blau-20180331,
Buck,,O'Brien,,,10017,blau/blau-20180331,
Charles,,McCoy,,Kid,10018,blau/blau-20180331,
Bill,,Case,,,10019,blau/blau-20180331,
William,,Duvall,,,10020,blau/blau-20180331,
Bill,William,McCormick,,Big Bill,10021,blau/blau-20180331,
Joe,,Ritter,,,10022,blau/blau-20180331,
,,Lang,,,10023,blau/blau-20180331,
Harry,,Vernon,,,10024,blau/blau-20180331,
Charles,,Saunders,,,10025,blau/blau-20180331,
Frank,,Hand,,Nibs,10026,blau/blau-20180331,
Dick,,Henriquez,,Doc,10027,blau/blau-20180331,
Ezequiel,,Ramos,,,10028,blau/blau-20180331,
Inocente,,Mendieta,,,10029,blau/blau-20180331,
,,Campbell,,,4,blau/blau-20180331,
Charley,,Maurer,,,5,blau/blau-20180331,
,,Robertson,,,10034,blau/blau-20180331,
Bill,,Lee,,,10035,blau/blau-20180331,
Desmond,,Beatty,,,6,blau/blau-20180331,
Jay,,Burns,,,7,blau/blau-20180331,
,Don Carlos,Ramos,,,10040,blau/blau-20180331,
William,,Duggan,,,10041,blau/blau-20180331,
,,Lewis,,Shad,8,blau/blau-20180331,
,,McCarthy,,Skip,10044,blau/blau-20180331,
,,Waller,,,10045,blau/blau-20180331,
Eddie,,Schultz,,,10046,blau/blau-20180331,
Jerry,,Hurley,,,10047,blau/blau-20180331,
Ira,,Still,,,10048,blau/blau-20180331,
Tunis,,Shortway,,,10049,blau/blau-20180331,
,,Gallagher,,Lefty,10050,blau/blau-20180331,
Leslie,Lester,Fish,,,10051,blau/blau-20180331,
,,Leahy,,,9,blau/blau-20180331,
Jacky,,Gillespie,,,10054,blau/blau-20180331,
,Herbert,Harris,,Sport,10,blau/blau-20180331,
Joe,,Samuelson,,,10057,blau/blau-20180331,
Jack,,Clifford,,,10058,blau/blau-20180331,
Tony,,Cummings,,,10059,blau/blau-20180331,
Ferd,,Eunick,,,10060,blau/blau-20180331,
Frank,,Sandusky,,,11,blau/blau-20180331,
Tom,,Carney,,,12,blau/blau-20180331,
Bill,,Rapp,,,13,blau/blau-20180331,
John,,Fitzpatrick,,Jack,14,blau/blau-20180331,
John,,Fitzpatrick,,,10070,blau/blau-20180331,
Bert,,Morse,,,15,blau/blau-20180331,
Jimmy,,Gilhooley,,Pit,10073,blau/blau-20180331,
Jimmy,,Gillespie,,,16,blau/blau-20180331,
Johnny,,Murphy,,,10076,blau/blau-20180331,
Charles,,McCoy,,,17,blau/blau-20180331,
Bill,,Powell,,,18,blau/blau-20180331,
Tim,,McCabe,,,19,blau/blau-20180331,
Ed,,Coleman,,,20,blau/blau-20180331,
Benny,,Dietz,,,21,blau/blau-20180331,
Synder,,Delaney,,,10088,blau/blau-20180331,
Bert,,Cooper,,,22,blau/blau-20180331,
,,Burg,,Slim,23,blau/blau-20180331,
Bradley,,McNeeley,,,24,blau/blau-20180331,
Benny,,Walters,,,10095,blau/blau-20180331,
Steve,,Brewer,,,25,blau/blau-20180331,
Fred,,Holly,,,26,blau/blau-20180331,
James,,Dunn,,,27,blau/blau-20180331,
Bob,,Marshall,,,28,blau/blau-20180331,
Tom,,Kennedy,,,10105,blau/blau-20180331,
Ed,,Rogerson,,,10106,blau/blau-20180331,
James,,Donovan,,,10107,blau/blau-20180331,
Walter,,Seaman,,,29,blau/blau-20180331,
,,Cook,,,30,blau/blau-20180331,
Red,,Barber,,,10113,blau/blau-20180331,
Roswell,,Hildebrand,,,31,blau/blau-20180331,
Lewis,,Cook,,,10117,blau/blau-20180331,
,J. G.,Goodman,,,10118,blau/blau-20180331,
Louis,,Gottschall,,Red,10119,blau/blau-20180331,
Earl,,McCullough,,,10120,blau/blau-20180331,
,,Mitchell,,,10121,blau/blau-20180331,
,,Montgomery,,,10122,blau/blau-20180331,
Earl,,Stofer,,,10123,blau/blau-20180331,
Ted,,Burgwald,,,32,blau/blau-20180331,
Harry,,Bromley,,,33,blau/blau-20180331,
Sam,,Foster,,Wahoo Sam,34,blau/blau-20180331,
Bobby,,Carter,,,35,blau/blau-20180331,
Jack,,Darrow,,,36,blau/blau-20180331,
,,Hunter,,,10136,blau/blau-20180331,
A.,,Lentz,,Lefty,37,blau/blau-20180331,
Gerald,Gerald Elmer,Matson,,,10139,blau/blau-20180331,
,,Mulroney,,,38,blau/blau-20180331,
,,Waite,,,39,blau/blau-20180331,
Al,,Visu,,,10144,blau/blau-20180331,
Eddie,,Carrigan,,,40,blau/blau-20180331,
,,Otto,,,10147,blau/blau-20180331,
Sam,,Taylor,,,41,blau/blau-20180331,
,,Richards,,,42,blau/blau-20180331,
Harry,,Stauffers,,,43,blau/blau-20180331,
,A. W.,Malone,,,10155,blau/blau-20180331,
,N. F.,Thurston,,,10156,blau/blau-20180331,
,L. F.,Richardson,,,10157,blau/blau-20180331,
Jim,,Fox,,,10158,blau/blau-20180331,
,,Mead,,,10159,blau/blau-20180331,
John,,McCann,,,44,blau/blau-20180331,
Jimmy,,House,,,10163,blau/blau-20180331,
Hans,,Rasmussen,,,45,blau/blau-20180331,
Fred,,Klevenow,,,46,blau/blau-20180331,
Andy,,Phillips,,,47,blau/blau-20180331,
Leo,,Casey,,,48,blau/blau-20180331,
Jimmy,,Christian,,,10184,blau/blau-20180331,
Howard,,Grover,,,10185,blau/blau-20180331,
Bert,,Grover,,,49,blau/blau-20180331,
William,,Temple,,,10193,blau/blau-20180331,
Clyde,,Geist,,,10194,blau/blau-20180331,
Walter,,Ahearn,,,10195,blau/blau-20180331,
Jack,,Hoey,,,50,blau/blau-20180331,
John,,Muldoon,,,10199,blau/blau-20180331,
Clyde,,Burroughs,,,10200,blau/blau-20180331,
Hubert,,Baldwin,,,10201,blau/blau-20180331,
Bill,,Powers,,,10202,blau/blau-20180331,
Maurice,,Kennedy,,,10203,blau/blau-20180331,
Edward,,Goeb,,,10204,blau/blau-20180331,
Dave,,Henry,,,10205,blau/blau-20180331,
Jack,,Strahan,,,10206,blau/blau-20180331,
,E. W.,Hickstein,,,51,blau/blau-20180331,
Lyle,,Sours,,,10209,blau/blau-20180331,
Leonard,J. L.,O'Byrne,,,52,blau/blau-20180331,
Willis,,Sutcliffe,,,10215,blau/blau-20180331,
Walter,,Allen,,,10216,blau/blau-20180331,
Jack,,McAdams,,,10217,blau/blau-20180331,
Ernie,W. J.,Baker,,,10218,blau/blau-20180331,
Clarence,,Stadtfeld,,,10219,blau/blau-20180331,
Carl,,Brown,,,10220,blau/blau-20180331,
Harry,,Carlson,,,10221,blau/blau-20180331,
Tony,,Kountz,,,53,blau/blau-20180331,
Roy,,Keener,,,54,blau/blau-20180331,
Frank,,Manahl,,,10226,blau/blau-20180331,
Frank,,Gregory,,,55,blau/blau-20180331,
Hans,,Stoll,,,10229,blau/blau-20180331,
Jimmy,,Barrett,,,56,blau/blau-20180331,
,,Young,,,10232,blau/blau-20180331,
Eddie,,Diem,,,57,blau/blau-20180331,
Roy,,Baxter,,,58,blau/blau-20180331,
Steve,,Brewer,,,59,blau/blau-20180331,
Billy,,Minardo,,,10239,blau/blau-20180331,
Bill,,Rapp,,,10240,blau/blau-20180331,
James,,Gordon,,,10241,blau/blau-20180331,
,,Ollom,,Shorty,10242,blau/blau-20180331,
Charles,,Rutherford,,,10243,blau/blau-20180331,
Richard,,Donovan,,,60,blau/blau-20180331,
Robert,,Dietrich,,,61,blau/blau-20180331,
Roy,,Clark,,,10248,blau/blau-20180331,
Frank,,Mellen,,Dutch,62,blau/blau-20180331,
Otto,,Nye,,,65,blau/blau-20180331,
Carl,,Nye,,,10253,blau/blau-20180331,
,,Meissner,,Dutch,63,blau/blau-20180331,
Mick,,Callahan,,,64,blau/blau-20180331,
Hughie,,Shaw,,,10259,blau/blau-20180331,
Martin,,Nye,,,66,blau/blau-20180331,
Dick,,O'Connor,,Pep,10262,blau/blau-20180331,
Scotty,,McLeod,,,10263,blau/blau-20180331,
Gilbert,,Shirk,,,10264,blau/blau-20180331,
Francis,,McFadden,,,10265,blau/blau-20180331,
Joe,,Harrington,,,10266,blau/blau-20180331,
Ralph,,Hyatt,,,67,blau/blau-20180331,
Nelson,,Sharpe,,,10270,blau/blau-20180331,
Paddy,,Duff,,,10271,blau/blau-20180331,
Gene,,Dukette,,,10272,blau/blau-20180331,
Frank,,Pfeffer,,,68,blau/blau-20180331,
William,,Martin,,,10275,blau/blau-20180331,
Frank,,Kiley,,,10276,blau/blau-20180331,
,,Carney,,Doc,10277,blau/blau-20180331,
Dan,,Page,,,10278,blau/blau-20180331,
Howard,,Williams,,,10279,blau/blau-20180331,
Carl,,Williams,,,10280,blau/blau-20180331,
Hi,,Erwin,,,10281,blau/blau-20180331,
Jack,,Richards,,,69,blau/blau-20180331,
Swat,,McCabe,,,70,blau/blau-20180331,
Bailey,Bailey M,Coffenburg,,,10287,blau/blau-20180331,
Tom,,Crooke,,,71,blau/blau-20180331,
Speedy,James,Foran,,,72,blau/blau-20180331,
,,Durning,,,10293,blau/blau-20180331,
Mike,,McCormack,,,73,blau/blau-20180331,
Pat,,Hilly,,,74,blau/blau-20180331,
Pat,,Parker,,,75,blau/blau-20180331,
Billy,,Burke,,,76,blau/blau-20180331,
Ed,,Rathjen,,,77,blau/blau-20180331,
George,,Murchio,,,78,blau/blau-20180331,
Clay,,Carson,,,10308,blau/blau-20180331,
James,,Hurst,,,10309,blau/blau-20180331,
,,Baumgardner,,,79,blau/blau-20180331,
,,Williams,,,80,blau/blau-20180331,
,,Askew,,,81,blau/blau-20180331,
,,Draper,,,10316,blau/blau-20180331,
,,Kimball,,,10317,blau/blau-20180331,
Pat,,Burke,,,10318,blau/blau-20180331,
,,Brooks,,,10319,blau/blau-20180331,
Gus,,Williams,,,10320,blau/blau-20180331,
William,,Bossoloni,,,10321,blau/blau-20180331,
M.,,Buerglin,,,10322,blau/blau-20180331,
Nealon,,Lynch,,Red,10323,blau/blau-20180331,
Harry,,Holland,,,10324,blau/blau-20180331,
Tom,,Holland,,,10325,blau/blau-20180331,
Ross,,Dark,,,82,blau/blau-20180331,
Julius,,Munch,,,83,blau/blau-20180331,
Owen,,Shannon,,Spike,84,blau/blau-20180331,
Blaine,,Snyder,,,10332,blau/blau-20180331,
John,,Bassey,,,85,blau/blau-20180331,
,,Maney,,Peck,86,blau/blau-20180331,
Hy,,Duncan,,,10337,blau/blau-20180331,
Guy,,Elliott,,Lefty,87,blau/blau-20180331,
Hubert,,Keupper,,,10340,blau/blau-20180331,
,,Gray,,Dollie,10341,blau/blau-20180331,
Steve,,Reagan,,,88,blau/blau-20180331,
Frank,,Ellerman,,,10344,blau/blau-20180331,
Bradley,,McNeeley,,,89,blau/blau-20180331,
Joe,,Kaiser,,,10348,blau/blau-20180331,
James,,Finn,,,10349,blau/blau-20180331,
Harry,,Donica,,,10350,blau/blau-20180331,
Tom,,Toner,,,10351,blau/blau-20180331,
,,Biltz,,Heine,10352,blau/blau-20180331,
Roy,,Scherer,,,90,blau/blau-20180331,
,,Rogenmoser,,,10355,blau/blau-20180331,
Len,,Rogenmoser,,,10356,blau/blau-20180331,
Thomas,,Cadigan,,,10357,blau/blau-20180331,
,,Carling,,,10358,blau/blau-20180331,
,,Bohrer,,,10359,blau/blau-20180331,
,,Fleming,,,10360,blau/blau-20180331,
,,Sheridan,,,10361,blau/blau-20180331,
Harry,,Langs,,,10362,blau/blau-20180331,
Simon,,Hemlock,,,10363,blau/blau-20180331,
Ray,,Mansel,,,91,blau/blau-20180331,
,,Reichert,,,10366,blau/blau-20180331,
Joe,,Prozeller,,,92,blau/blau-20180331,
James,,Ransome,,,93,blau/blau-20180331,
,,Dunkle,,,94,blau/blau-20180331,
,,Shea,,,10373,blau/blau-20180331,
,,Robbins,,,10374,blau/blau-20180331,
Charles,,Maralles,,,10375,blau/blau-20180331,
Bert,,Morse,,,95,blau/blau-20180331,
Red,,Metzler,,,10378,blau/blau-20180331,
Art,,Humphrey,,,10379,blau/blau-20180331,
Herbert,,Gunn,,,10380,blau/blau-20180331,
,,Gilman,,,10381,blau/blau-20180331,
Red,,Morton,,,10382,blau/blau-20180331,
Ben,,Dimond,,,10383,blau/blau-20180331,
Ray,,Thompson,,,99,blau/blau-20180331,
,,Sievers,,Cotton,10386,blau/blau-20180331,
Ernest,,Hill,,,10387,blau/blau-20180331,
Jess,,Clifton,,,96,blau/blau-20180331,
,,Geist,,Lefty,10390,blau/blau-20180331,
C.,,Riley,,,97,blau/blau-20180331,
Chat,,Brown,,,98,blau/blau-20180331,
,,Brown,,,10397,blau/blau-20180331,
Roy,,Salisbury,,,10398,blau/blau-20180331,
Johnny,,Blue,,,10399,blau/blau-20180331,
Bert,,Garber,,,10400,blau/blau-20180331,
Lawrence,P. L.,Conboy,,Red,10401,blau/blau-20180331,
,William Henry,Sapp,,,100,blau/blau-20180331,
Pete,,Humbarger,,,10405,blau/blau-20180331,
Oscar,,Gay,,,101,blau/blau-20180331,
Otis,,Stucker,,,102,blau/blau-20180331,
William,,Moore,,,10411,blau/blau-20180331,
Harry,,Rigsby,,,103,blau/blau-20180331,
Clark,,Caldwell,,,10416,blau/blau-20180331,
,,Burnett,,Buster,10417,blau/blau-20180331,
Lott,,Leonard,,,104,blau/blau-20180331,
,Roscoe James,Warden,,,105,blau/blau-20180331,
Tommie,Tommie Lee,Aaron,,,Aaron_Tommie_Lee,mcconnell/McConnell,
Morry,Morrison Harold,Abbott,,,Abbott_Morrison_Harold,mcconnell/McConnell,
Joseph,Joseph Lawrence,Abreu,,,Abreu_Joseph_Lawrence,mcconnell/McConnell,
Bill,Marion Danne,Adair,,,Adair_Marion_Danne,mcconnell/McConnell,
Earl,Earl John,Adams,,Sparky,Adams_Earl_John,mcconnell/McConnell,
Elvin,Elvin Clark,Adams,,Buster,Adams_Elvin_Clark,mcconnell/McConnell,
Robert,Robert Henry,Adams,,,Adams_Robert_Henry,mcconnell/McConnell,
Morris,Morris Woodrow,Aderholt,,,Aderholt_Morris_Woodrow,mcconnell/McConnell,
James,James A.,Adlam,,,Adlam_James_A,mcconnell/McConnell,
Tommie,Tommie Lee,Agee,,,Agee_Tommie_Lee,mcconnell/McConnell,
Harry,Harry,Agganis,,,Agganis_Harry,mcconnell/McConnell,
Enrique,Enrique,Aguilar,Martinez,,Aguilar_Enrique,mcconnell/McConnell,
Edward,Edward Wilbur,Ainsmith,,,Ainsmith_Edward_Wilbur,mcconnell/McConnell,
Aurelio,Aurelio,Ala,Hechavarria,,Ala_Aurelio,mcconnell/McConnell,
Chuck,Charles,Aleno,,,Aleno_Charles,mcconnell/McConnell,
David,David Dale,Alexander,,,Alexander_David_Dale,mcconnell/McConnell,
William,William Baird,Allington,,,Allington_William_Baird,mcconnell/McConnell,
Mel,Baldomero Melo,Almada,Quiros,,Almada_Baldomero_Melo,mcconnell/McConnell,
Louis,Louis Joseph,Almada,,,Almada_Louis_Joseph,mcconnell/McConnell,
Phillip,Phillip,Alotta,,,Alotta_Phillip,mcconnell/McConnell,
George,George Lee,Altman,,,Altman_George_Lee,mcconnell/McConnell,
Joseph,Joseph,Altman,,Dutch,Altman_Joseph,mcconnell/McConnell,
Max,Roy Maxwell,Alvis,,,Alvis_Roy_Maxwell,mcconnell/McConnell,
Nicholas,Nicholas Thomas,Ananias,,,Ananias_Nicholas_Thomas,mcconnell/McConnell,
Andrew,Andrew Albert,Anderson,,,Anderson_Andrew_Albert,mcconnell/McConnell,
Cyrus,Cyrus,Anderson,,,Anderson_Cyrus,mcconnell/McConnell,
Harry,Harry Walter,Anderson,,,Anderson_Harry_Walter,mcconnell/McConnell,
John,John Donald,Anderson,,,Anderson_John_Donald,mcconnell/McConnell,
John,John Joseph,Anderson,,,Anderson_John_Joseph,mcconnell/McConnell,
John,John Maurice,Anderson,,,Anderson_John_Maurice,mcconnell/McConnell,
Starling,Starling W.,Anderson,,,Anderson_Starling_W,mcconnell/McConnell,
Thomas,Thomas Samuel,Angley,,,Angley_Thomas_Samuel,mcconnell/McConnell,
William,William E.,Ankoviak,,,Ankoviak_William_E,mcconnell/McConnell,
William,William James,Antonello,,,Antonello_William_James,mcconnell/McConnell,
Alexander,Alexander Benjamin,Arlett,,Pop,Arlett_Alexander_Benjamin,mcconnell/McConnell,
Adolph,Adolph,Arlitt,,Buzz,Arlitt_Adolph,mcconnell/McConnell,
Morris,Morris,Arnovich,,,Arnovich_Morris,mcconnell/McConnell,
Frank,Frank,Askland,,,Askland_Frank,mcconnell/McConnell,
Ralph,Ralph,Atkins,,,Atkins_Ralph,mcconnell/McConnell,
Leonard,Leonard Francis,Attyd,,,Attyd_Leonard_Francis,mcconnell/McConnell,
Jake,John Jacob,Atz,,,Atz_John_Jacob,mcconnell/McConnell,
James,James Philip,Austin,,,Austin_James_Philip,mcconnell/McConnell,
Bobby,Roberto Francisco,Avila,,,Avila_Roberto_Francisco,mcconnell/McConnell,
Loren,Loren Rolland,Babe,,,Babe_Loren_Rolland,mcconnell/McConnell,
Morris,Morris Hiram,Badgro,,Red,Badgro_Morris_Hiram,mcconnell/McConnell,
Ed,Lonas Edgar,Bailey,,,Bailey_Lonas_Edgar,mcconnell/McConnell,
Robert,Robert Sherwood,Bailey,,,Bailey_Robert_Sherwood,mcconnell/McConnell,
Dustey,Johnnie B.,Baker,,,Baker_Johnnie_B,mcconnell/McConnell,
John,John Lawrence,Balaz,,,Balaz_John_Lawrence,mcconnell/McConnell,
Robert,Robert Rudolph,Balcena,,,Balcena_Robert_Rudolph,mcconnell/McConnell,
George,George Edward,Banks,,,Banks_George_Edward,mcconnell/McConnell,
George,George,Bannon,,,Bannon_George,mcconnell/McConnell,
William,William,Bannon,,,Bannon_William,mcconnell/McConnell,
Tyrus,Tyrus Turner,Barber,,,Barber_Tyrus_Turner,mcconnell/McConnell,
William,William,Barisoff,,,Barisoff_William,mcconnell/McConnell,
Raymond,Raymond Herrell,Barker,,,Barker_Raymond_Herrell,mcconnell/McConnell,
Red,Emile Deering,Barnes,,,Barnes_Emile_Deering,mcconnell/McConnell,
Ross,Roscoe Charles,Barnes,,,Barnes_Roscoe_Charles,mcconnell/McConnell,
Clyde,Clyde Lee,Barnhart,,,Barnhart_Clyde_Lee,mcconnell/McConnell,
Nelson,Nelson Enrique,Barrera,Romellon,,Barrera_Nelson_Enrique,mcconnell/McConnell,
David,David Dale,Alexander,,Big Alex,Balexander,minorstar/Volume1,
Maurice,Maurice Bruce,Archdeacon,,,Barchdeacon,minorstar/Volume1,
